Year,Win.Score,Lose.Score,Total.Score
1931,7,2,9
1931,8,3,11
1931,4,10,14
1931,8,4,12
1931,8,2,10
1931,4,2,6
1931,5,0,5
1931,4,0,4
1931,5,4,9
1931,6,2,8
1931,6,2,8
1931,3,2,5
1931,2,1,3
1931,3,1,4
1931,5,11,16
1931,6,3,9
1931,4,3,7
1931,4,1,5
1931,9,5,14
1931,6,3,9
1931,5,10,15
1931,7,4,11
1931,8,3,11
1931,5,4,9
1931,3,1,4
1931,6,3,9
1931,4,3,7
1931,13,1,14
1931,9,3,12
1931,7,3,10
1931,7,5,12
1931,3,1,4
1931,8,0,8
1931,5,4,9
1931,8,4,12
1931,7,3,10
1931,8,18,26
1931,4,1,5
1931,6,11,17
1931,1,0,1
1931,3,1,4
1931,9,4,13
1931,7,10,17
1931,3,10,13
1931,6,5,11
1931,5,4,9
1931,6,1,7
1931,5,11,16
1931,4,10,14
1931,8,4,12
1931,3,2,5
1931,4,3,7
1931,4,2,6
1931,9,13,22
1931,5,1,6
1931,5,4,9
1931,8,3,11
1931,5,1,6
1931,4,2,6
1931,6,4,10
1931,3,1,4
1931,9,4,13
1931,7,4,11
1931,5,0,5
1931,4,2,6
1931,4,14,18
1931,2,1,3
1931,4,2,6
1931,3,2,5
1931,5,2,7
1931,2,0,2
1931,7,5,12
1931,9,3,12
1931,2,1,3
1931,3,2,5
1931,5,2,7
1931,5,4,9
1931,4,3,7
1931,2,14,16
1931,6,4,10
1931,8,12,20
1931,4,0,4
1931,2,0,2
1931,3,2,5
1931,5,10,15
1931,7,5,12
1931,8,5,13
1931,2,1,3
1931,9,2,11
1931,3,0,3
1931,5,12,17
1931,3,1,4
1931,7,5,12
1931,5,1,6
1931,6,17,23
1931,9,7,16
1931,7,5,12
1931,5,3,8
1931,2,1,3
1931,15,10,25
1931,8,5,13
1931,6,1,7
1931,7,1,8
1931,4,2,6
1931,4,14,18
1931,3,1,4
1931,9,8,17
1931,7,10,17
1931,8,20,28
1931,6,3,9
1931,5,4,9
1931,6,2,8
1931,9,5,14
1931,8,6,14
1931,5,0,5
1931,9,3,12
1931,3,2,5
1931,5,4,9
1931,7,5,12
1931,2,0,2
1931,3,0,3
1931,4,0,4
1931,7,11,18
1931,8,4,12
1931,4,2,6
1931,7,6,13
1931,5,12,17
1931,2,1,3
1931,3,2,5
1931,5,2,7
1931,8,5,13
1931,7,1,8
1931,4,3,7
1931,2,1,3
1931,5,10,15
1931,7,6,13
1931,7,1,8
1931,7,2,9
1931,6,5,11
1931,6,5,11
1931,7,10,17
1931,2,0,2
1931,7,10,17
1931,3,2,5
1931,6,13,19
1931,4,3,7
1931,3,2,5
1931,7,3,10
1931,3,10,13
1931,3,1,4
1931,9,10,19
1931,9,6,15
1931,7,6,13
1931,4,2,6
1931,4,16,20
1931,6,4,10
1931,8,4,12
1931,4,2,6
1931,7,2,9
1931,9,6,15
1931,12,0,12
1931,4,2,6
1931,3,0,3
1931,6,0,6
1931,6,2,8
1931,9,11,20
1931,3,11,14
1931,4,3,7
1931,5,4,9
1931,10,1,11
1931,8,4,12
1931,5,4,9
1931,7,4,11
1931,6,5,11
1931,4,0,4
1931,4,3,7
1931,3,2,5
1931,3,1,4
1931,5,4,9
1931,7,6,13
1931,5,4,9
1931,8,11,19
1931,9,2,11
1931,3,2,5
1931,5,3,8
1931,4,3,7
1931,9,14,23
1931,5,0,5
1931,6,5,11
1931,5,2,7
1931,8,18,26
1931,10,0,10
1931,2,12,14
1931,9,2,11
1931,6,5,11
1931,4,12,16
1931,5,4,9
1931,3,2,5
1931,9,8,17
1931,7,4,11
1931,7,3,10
1931,9,2,11
1931,3,3,6
1931,6,2,8
1931,5,0,5
1931,6,4,10
1931,5,10,15
1931,7,5,12
1931,7,2,9
1931,4,2,6
1931,6,5,11
1931,12,11,23
1931,7,6,13
1931,6,2,8
1931,9,2,11
1931,3,2,5
1931,4,3,7
1931,4,3,7
1931,5,3,8
1931,5,4,9
1931,9,8,17
1931,3,1,4
1931,8,6,14
1931,2,1,3
1931,4,3,7
1931,9,5,14
1931,2,1,3
1931,2,10,12
1931,6,4,10
1931,5,2,7
1931,8,6,14
1931,4,1,5
1931,2,1,3
1931,6,5,11
1931,5,1,6
1931,4,3,7
1931,3,1,4
1931,9,2,11
1931,8,7,15
1931,7,5,12
1931,4,0,4
1931,8,7,15
1931,1,0,1
1931,9,8,17
1931,5,1,6
1931,6,5,11
1931,7,5,12
1931,5,11,16
1931,3,2,5
1931,8,6,14
1931,7,3,10
1931,6,3,9
1931,8,3,11
1931,8,2,10
1931,9,10,19
1931,2,12,14
1931,5,1,6
1931,6,4,10
1931,9,0,9
1931,8,1,9
1931,4,0,4
1931,6,1,7
1931,4,1,5
1931,7,3,10
1931,4,18,22
1931,2,10,12
1931,7,2,9
1931,3,12,15
1931,7,3,10
1931,8,5,13
1931,9,3,12
1931,3,0,3
1931,3,10,13
1931,5,1,6
1931,4,13,17
1931,9,4,13
1931,4,2,6
1931,2,1,3
1931,8,2,10
1931,8,6,14
1931,3,0,3
1931,5,12,17
1931,3,1,4
1931,7,4,11
1931,3,0,3
1931,2,11,13
1931,6,2,8
1931,8,2,10
1931,7,5,12
1931,7,1,8
1931,7,1,8
1931,7,6,13
1931,6,1,7
1931,6,11,17
1931,3,10,13
1931,14,1,15
1931,6,4,10
1931,4,0,4
1931,5,0,5
1931,7,4,11
1931,6,3,9
1931,3,1,4
1931,3,2,5
1931,6,4,10
1931,4,2,6
1931,7,3,10
1931,4,13,17
1931,9,3,12
1931,3,2,5
1931,9,3,12
1931,8,5,13
1931,4,1,5
1931,4,3,7
1931,8,7,15
1931,6,1,7
1931,2,1,3
1931,11,10,21
1931,4,2,6
1931,2,0,2
1931,8,7,15
1931,7,5,12
1931,8,0,8
1931,5,4,9
1931,3,1,4
1931,5,4,9
1931,7,12,19
1931,3,11,14
1931,4,10,14
1931,9,6,15
1931,7,6,13
1931,4,1,5
1931,3,10,13
1931,5,16,21
1931,6,5,11
1931,5,1,6
1931,3,2,5
1931,5,4,9
1931,4,14,18
1931,7,3,10
1931,5,4,9
1931,3,1,4
1931,10,0,10
1931,6,11,17
1931,4,1,5
1931,9,1,10
1931,7,6,13
1931,6,2,8
1931,1,0,1
1931,6,5,11
1931,7,1,8
1931,3,1,4
1931,7,6,13
1931,5,4,9
1931,9,7,16
1931,8,2,10
1931,3,2,5
1931,8,2,10
1931,7,2,9
1931,4,11,15
1931,7,3,10
1931,14,10,24
1931,2,0,2
1931,8,4,12
1931,8,6,14
1931,9,4,13
1931,13,0,13
1931,10,0,10
1931,3,10,13
1931,4,0,4
1931,3,0,3
1931,5,4,9
1931,6,4,10
1931,5,3,8
1931,8,5,13
1931,6,11,17
1931,3,10,13
1931,7,3,10
1931,7,5,12
1931,2,0,2
1931,14,10,24
1931,4,2,6
1931,4,2,6
1931,6,5,11
1931,1,0,1
1931,4,3,7
1931,9,10,19
1931,9,2,11
1931,8,3,11
1931,4,3,7
1931,6,0,6
1931,5,1,6
1931,6,5,11
1931,8,5,13
1931,5,16,21
1931,7,3,10
1931,4,3,7
1931,2,0,2
1931,2,13,15
1931,3,2,5
1931,7,0,7
1931,4,3,7
1931,3,12,15
1931,8,2,10
1931,5,12,17
1931,2,1,3
1931,9,5,14
1931,6,4,10
1931,6,10,16
1931,5,4,9
1931,5,4,9
1931,4,10,14
1931,9,1,10
1931,2,2,4
1931,2,1,3
1931,3,1,4
1931,9,5,14
1931,9,1,10
1931,5,1,6
1931,5,17,22
1931,5,2,7
1931,5,4,9
1931,5,4,9
1931,6,4,10
1931,4,2,6
1931,9,7,16
1931,6,15,21
1931,4,2,6
1931,6,5,11
1931,5,3,8
1931,11,10,21
1931,4,2,6
1931,4,3,7
1931,5,1,6
1931,7,1,8
1931,7,11,18
1931,8,7,15
1931,11,10,21
1931,3,14,17
1931,7,0,7
1931,3,1,4
1931,4,1,5
1931,5,3,8
1931,4,3,7
1931,4,2,6
1931,4,3,7
1931,6,11,17
1931,4,3,7
1931,4,3,7
1931,1,0,1
1931,2,0,2
1931,4,12,16
1931,13,1,14
1931,3,2,5
1931,2,1,3
1931,5,13,18
1931,6,1,7
1931,7,3,10
1931,4,0,4
1931,5,0,5
1931,5,4,9
1931,4,2,6
1931,1,0,1
1931,6,2,8
1931,6,3,9
1931,8,5,13
1931,6,1,7
1931,7,4,11
1931,9,7,16
1931,6,2,8
1931,9,8,17
1931,4,3,7
1931,4,3,7
1931,8,5,13
1931,4,3,7
1931,4,2,6
1931,2,1,3
1931,6,4,10
1931,5,4,9
1931,6,3,9
1931,3,1,4
1931,6,5,11
1931,4,2,6
1931,6,5,11
1931,4,13,17
1931,5,3,8
1931,5,3,8
1931,2,14,16
1931,6,3,9
1931,5,1,6
1931,8,10,18
1931,7,3,10
1931,6,10,16
1931,7,1,8
1931,3,13,16
1931,9,4,13
1931,5,4,9
1931,5,2,7
1931,6,3,9
1931,6,2,8
1931,3,0,3
1931,7,11,18
1931,9,4,13
1931,9,3,12
1931,4,2,6
1931,3,1,4
1931,9,1,10
1931,14,1,15
1931,4,3,7
1931,8,6,14
1931,2,1,3
1931,7,3,10
1931,7,1,8
1931,7,4,11
1931,6,1,7
1931,5,4,9
1931,3,1,4
1931,5,23,28
1931,6,5,11
1931,9,2,11
1931,5,5,10
1931,8,2,10
1931,7,1,8
1931,8,7,15
1931,7,2,9
1931,6,2,8
1931,7,4,11
1931,4,3,7
1931,4,10,14
1931,7,5,12
1931,7,14,21
1931,6,5,11
1931,7,2,9
1931,6,13,19
1931,9,4,13
1931,7,5,12
1931,17,13,30
1931,4,10,14
1931,7,12,19
1931,6,4,10
1931,1,0,1
1931,5,12,17
1931,5,3,8
1931,8,4,12
1931,3,2,5
1931,2,19,21
1931,5,1,6
1931,3,12,15
1931,9,4,13
1931,4,3,7
1931,3,2,5
1931,9,1,10
1931,5,4,9
1931,5,2,7
1931,5,4,9
1931,1,0,1
1931,5,4,9
1931,5,3,8
1931,11,0,11
1931,4,2,6
1931,3,10,13
1931,2,1,3
1931,5,2,7
1931,2,0,2
1931,9,8,17
1931,5,3,8
1931,8,12,20
1931,5,0,5
1931,5,4,9
1931,6,2,8
1931,7,6,13
1931,5,0,5
1931,2,1,3
1931,6,3,9
1931,4,1,5
1931,4,1,5
1931,7,12,19
1931,4,1,5
1931,3,2,5
1931,5,4,9
1931,7,6,13
1931,7,2,9
1931,9,3,12
1931,1,0,1
1931,4,0,4
1931,5,2,7
1931,6,5,11
1931,6,10,16
1931,7,6,13
1931,7,1,8
1931,9,10,19
1931,8,2,10
1931,2,1,3
1931,2,1,3
1931,2,1,3
1931,9,2,11
1931,1,0,1
1931,8,5,13
1931,7,12,19
1931,7,3,10
1931,3,2,5
1931,4,3,7
1931,5,10,15
1931,8,5,13
1931,4,3,7
1931,3,2,5
1931,9,3,12
1931,5,4,9
1931,4,3,7
1931,3,2,5
1931,9,5,14
1931,7,3,10
1931,6,10,16
1931,3,2,5
1931,8,4,12
1931,4,13,17
1931,6,3,9
1931,4,2,6
1931,7,6,13
1931,5,2,7
1931,6,17,23
1931,6,4,10
1931,3,1,4
1931,3,1,4
1931,5,3,8
1931,6,5,11
1931,2,1,3
1931,8,7,15
1931,10,0,10
1931,7,2,9
1931,7,5,12
1931,6,1,7
1931,5,0,5
1931,7,3,10
1931,7,10,17
1931,6,3,9
1931,3,2,5
1931,5,2,7
1931,3,2,5
1931,3,1,4
1931,7,1,8
1931,7,6,13
1931,7,3,10
1931,2,1,3
1931,4,0,4
1931,5,0,5
1931,2,13,15
1931,5,4,9
1931,5,22,27
1931,3,2,5
1931,5,4,9
1931,5,2,7
1931,4,13,17
1931,7,6,13
1931,8,7,15
1931,3,12,15
1931,5,4,9
1931,8,6,14
1931,7,11,18
1931,8,1,9
1931,6,3,9
1931,5,4,9
1931,14,12,26
1931,6,3,9
1931,6,2,8
1931,1,0,1
1931,8,1,9
1931,5,4,9
1931,8,6,14
1931,4,0,4
1931,2,1,3
1931,4,10,14
1931,4,2,6
1931,5,4,9
1931,3,0,3
1931,6,0,6
1931,8,5,13
1931,9,0,9
1931,3,10,13
1931,6,1,7
1931,4,1,5
1931,4,2,6
1931,6,4,10
1931,5,0,5
1931,3,10,13
1931,9,2,11
1931,3,2,5
1931,6,0,6
1931,2,0,2
1931,8,4,12
1931,1,0,1
1931,7,5,12
1931,2,1,3
1931,4,1,5
1931,1,0,1
1931,5,2,7
1931,7,5,12
1931,6,2,8
1931,3,0,3
1931,8,4,12
1931,4,2,6
1931,6,2,8
1931,9,4,13
1931,9,11,20
1931,6,10,16
1931,9,8,17
1931,8,0,8
1931,7,2,9
1931,3,2,5
1931,6,5,11
1931,5,3,8
1931,4,2,6
1931,7,3,10
1931,5,1,6
1931,6,3,9
1931,3,2,5
1931,3,2,5
1931,4,2,6
1931,7,1,8
1931,5,1,6
1931,4,1,5
1931,3,2,5
1931,8,11,19
1931,6,2,8
1931,6,3,9
1931,5,4,9
1931,2,16,18
1931,7,3,10
1931,7,6,13
1931,4,3,7
1931,5,3,8
1931,6,4,10
1931,3,2,5
1931,15,1,16
1931,3,2,5
1931,2,0,2
1931,5,13,18
1931,9,3,12
1931,8,0,8
1931,4,2,6
1931,6,1,7
1931,8,7,15
1931,7,1,8
1931,3,2,5
1931,9,3,12
1931,4,3,7
1931,7,14,21
1931,5,0,5
1931,9,4,13
1931,5,4,9
1931,6,3,9
1931,4,2,6
1931,1,0,1
1931,6,2,8
1931,8,4,12
1931,9,8,17
1931,5,3,8
1931,1,0,1
1931,4,3,7
1931,4,3,7
1931,3,0,3
1931,8,1,9
1931,4,3,7
1931,5,0,5
1931,8,5,13
1931,11,1,12
1931,18,1,19
1931,7,17,24
1931,7,6,13
1931,6,4,10
1931,9,0,9
1931,7,3,10
1931,12,1,13
1931,6,5,11
1931,8,5,13
1931,3,17,20
1931,4,2,6
1931,8,10,18
1931,5,2,7
1931,7,5,12
1931,6,1,7
1931,4,3,7
1931,9,6,15
1931,9,3,12
1931,1,0,1
1931,3,1,4
1931,5,4,9
1931,7,13,20
1931,9,1,10
1931,2,1,3
1931,4,14,18
1931,2,12,14
1931,1,0,1
1931,4,3,7
1931,7,5,12
1931,5,4,9
1931,3,1,4
1931,3,2,5
1931,9,2,11
1931,8,7,15
1931,7,1,8
1931,5,1,6
1931,9,2,11
1931,5,1,6
1931,6,4,10
1931,9,6,15
1931,7,1,8
1931,3,2,5
1931,5,3,8
1931,8,6,14
1931,4,1,5
1931,8,3,11
1931,6,0,6
1931,3,2,5
1931,3,2,5
1931,8,2,10
1931,6,5,11
1931,7,5,12
1931,4,2,6
1931,3,0,3
1931,3,2,5
1931,5,4,9
1931,5,14,19
1931,4,2,6
1931,4,1,5
1931,5,3,8
1931,4,2,6
1931,5,10,15
1931,8,10,18
1931,9,8,17
1931,6,5,11
1931,3,2,5
1931,8,4,12
1931,7,3,10
1931,4,1,5
1931,2,1,3
1931,5,4,9
1931,6,11,17
1931,8,10,18
1931,7,2,9
1931,3,1,4
1931,7,3,10
1931,2,1,3
1931,15,12,27
1931,6,3,9
1931,5,11,16
1931,7,11,18
1931,8,1,9
1931,4,3,7
1931,2,1,3
1931,7,1,8
1931,5,2,7
1931,9,6,15
1931,6,0,6
1931,5,1,6
1931,6,4,10
1931,6,5,11
1931,8,6,14
1931,5,4,9
1931,5,4,9
1931,16,1,17
1931,1,0,1
1931,4,10,14
1931,9,1,10
1931,4,3,7
1931,6,5,11
1931,1,0,1
1931,10,0,10
1931,8,5,13
1931,7,11,18
1931,6,5,11
1931,8,4,12
1931,2,1,3
1931,5,1,6
1931,5,3,8
1931,5,0,5
1931,4,1,5
1931,8,0,8
1931,5,1,6
1931,5,3,8
1931,7,1,8
1931,8,0,8
1931,1,0,1
1931,4,1,5
1931,6,1,7
1931,6,4,10
1931,8,5,13
1931,5,4,9
1931,4,3,7
1931,7,4,11
1931,8,4,12
1931,7,6,13
1931,9,5,14
1931,11,1,12
1931,9,4,13
1931,6,5,11
1931,3,2,5
1931,4,11,15
1931,13,1,14
1931,5,4,9
1931,6,4,10
1931,3,1,4
1931,3,2,5
1931,5,14,19
1931,5,3,8
1931,4,10,14
1931,7,4,11
1931,8,2,10
1931,4,14,18
1931,3,2,5
1931,4,3,7
1931,4,3,7
1931,8,3,11
1931,6,3,9
1931,8,10,18
1931,8,2,10
1931,3,0,3
1931,5,0,5
1931,4,1,5
1931,5,1,6
1931,3,2,5
1931,4,3,7
1931,5,15,20
1931,6,5,11
1931,3,0,3
1931,8,3,11
1931,4,0,4
1931,3,11,14
1931,5,1,6
1931,5,1,6
1931,9,2,11
1931,3,1,4
1931,3,2,5
1931,4,4,8
1931,7,4,11
1931,8,4,12
1931,7,6,13
1931,5,2,7
1931,7,3,10
1931,5,4,9
1931,9,3,12
1931,3,2,5
1931,6,4,10
1931,3,11,14
1931,2,0,2
1931,6,1,7
1931,4,3,7
1931,3,12,15
1931,3,0,3
1931,11,1,12
1931,3,1,4
1931,5,4,9
1931,8,0,8
1931,6,3,9
1931,8,3,11
1931,4,3,7
1931,5,1,6
1931,10,1,11
1931,5,12,17
1931,6,4,10
1931,8,5,13
1931,5,10,15
1931,7,0,7
1931,7,3,10
1931,5,3,8
1931,8,4,12
1931,7,2,9
1931,4,1,5
1931,5,4,9
1931,3,0,3
1931,7,0,7
1931,5,0,5
1931,7,5,12
1931,2,13,15
1931,4,1,5
1931,7,5,12
1931,15,1,16
1931,5,4,9
1931,2,0,2
1931,1,0,1
1931,8,3,11
1931,6,2,8
1931,5,2,7
1931,3,2,5
1931,7,11,18
1931,6,0,6
1931,2,1,3
1931,3,15,18
1931,9,4,13
1931,6,1,7
1931,4,2,6
1931,6,10,16
1931,8,7,15
1931,6,3,9
1931,3,2,5
1931,3,1,4
1931,4,3,7
1931,10,1,11
1931,3,0,3
1931,2,1,3
1931,5,1,6
1931,3,0,3
1931,4,17,21
1931,5,1,6
1931,6,3,9
1931,6,1,7
1931,7,3,10
1931,5,3,8
1931,5,0,5
1931,3,1,4
1931,8,3,11
1931,3,1,4
1931,3,2,5
1931,6,3,9
1931,1,0,1
1931,5,2,7
1931,4,1,5
1931,8,5,13
1931,13,13,26
1931,3,2,5
1931,2,10,12
1931,5,1,6
1931,5,0,5
1931,7,4,11
1931,6,5,11
1931,2,2,4
1931,6,5,11
1931,7,11,18
1931,8,1,9
1931,1,0,1
1931,9,4,13
1931,2,1,3
1931,4,3,7
1931,6,2,8
1931,7,2,9
1931,7,1,8
1931,8,12,20
1931,2,1,3
1931,6,2,8
1931,9,7,16
1931,5,13,18
1931,3,10,13
1931,6,3,9
1931,3,2,5
1931,9,2,11
1931,3,14,17
1931,5,2,7
1931,2,1,3
1931,5,0,5
1931,5,4,9
1931,2,1,3
1931,6,5,11
1931,8,7,15
1931,7,3,10
1931,4,3,7
1931,7,5,12
1931,5,11,16
1931,6,3,9
1931,6,2,8
1931,9,2,11
1931,2,1,3
1931,4,3,7
1931,8,3,11
1931,17,0,17
1931,6,1,7
1931,1,0,1
1931,4,2,6
1931,7,2,9
1931,3,1,4
1931,6,1,7
1931,6,4,10
1931,3,2,5
1931,4,14,18
1931,3,1,4
1931,6,2,8
1931,4,1,5
1931,4,3,7
1931,4,3,7
1931,2,1,3
1931,9,1,10
1931,3,2,5
1931,5,3,8
1931,3,0,3
1931,3,10,13
1931,3,1,4
1931,7,0,7
1931,6,10,16
1931,3,2,5
1931,6,16,22
1931,7,6,13
1931,5,2,7
1931,5,14,19
1931,7,1,8
1931,4,10,14
1931,6,1,7
1931,4,3,7
1931,6,4,10
1931,2,0,2
1931,9,2,11
1931,7,15,22
1931,3,2,5
1931,5,1,6
1931,3,2,5
1931,6,5,11
1931,6,4,10
1931,11,10,21
1931,5,3,8
1931,5,2,7
1931,8,6,14
1931,3,2,5
1931,6,3,9
1931,7,2,9
1931,9,7,16
1931,6,2,8
1931,3,2,5
1931,6,4,10
1931,9,4,13
1931,5,1,6
1931,8,3,11
1931,7,1,8
1931,7,4,11
1931,7,3,10
1931,7,2,9
1931,8,3,11
1931,5,4,9
1931,3,13,16
1931,3,12,15
1931,5,3,8
1931,2,12,14
1931,3,1,4
1931,8,4,12
1931,6,2,8
1931,5,3,8
1931,8,5,13
1931,13,1,14
1931,8,10,18
1931,2,1,3
1931,4,2,6
1931,6,2,8
1931,2,0,2
1931,5,2,7
1931,3,0,3
1931,5,1,6
1931,8,1,9
1931,4,2,6
1932,1,0,1
1932,8,3,11
1932,9,2,11
1932,5,4,9
1932,5,13,18
1932,6,12,18
1932,2,10,12
1932,7,6,13
1932,7,3,10
1932,3,2,5
1932,6,5,11
1932,9,8,17
1932,3,0,3
1932,5,3,8
1932,3,1,4
1932,5,4,9
1932,2,0,2
1932,8,2,10
1932,4,3,7
1932,8,2,10
1932,3,2,5
1932,7,6,13
1932,9,8,17
1932,9,7,16
1932,4,14,18
1932,5,0,5
1932,5,1,6
1932,5,0,5
1932,3,2,5
1932,5,4,9
1932,4,2,6
1932,2,0,2
1932,6,1,7
1932,4,3,7
1932,1,0,1
1932,6,0,6
1932,4,1,5
1932,3,11,14
1932,8,0,8
1932,2,1,3
1932,5,0,5
1932,7,14,21
1932,7,1,8
1932,7,15,22
1932,3,1,4
1932,6,5,11
1932,6,3,9
1932,2,10,12
1932,4,2,6
1932,8,0,8
1932,8,7,15
1932,7,4,11
1932,7,2,9
1932,2,1,3
1932,8,3,11
1932,5,14,19
1932,7,0,7
1932,5,0,5
1932,4,3,7
1932,6,3,9
1932,3,2,5
1932,5,3,8
1932,8,6,14
1932,5,4,9
1932,7,6,13
1932,1,0,1
1932,4,1,5
1932,5,4,9
1932,3,16,19
1932,8,13,21
1932,5,3,8
1932,4,1,5
1932,7,1,8
1932,2,1,3
1932,8,7,15
1932,5,16,21
1932,7,2,9
1932,9,10,19
1932,6,11,17
1932,5,0,5
1932,7,2,9
1932,2,1,3
1932,3,12,15
1932,8,3,11
1932,9,10,19
1932,9,2,11
1932,3,14,17
1932,8,2,10
1932,4,3,7
1932,4,2,6
1932,5,10,15
1932,6,5,11
1932,2,10,12
1932,8,4,12
1932,6,4,10
1932,4,3,7
1932,7,1,8
1932,7,12,19
1932,2,11,13
1932,5,1,6
1932,5,11,16
1932,7,6,13
1932,5,4,9
1932,4,10,14
1932,8,3,11
1932,7,5,12
1932,8,7,15
1932,6,13,19
1932,6,4,10
1932,2,1,3
1932,7,4,11
1932,5,3,8
1932,7,10,17
1932,6,3,9
1932,8,7,15
1932,4,3,7
1932,2,1,3
1932,7,1,8
1932,7,5,12
1932,11,1,12
1932,4,3,7
1932,4,2,6
1932,3,2,5
1932,5,3,8
1932,6,5,11
1932,3,1,4
1932,7,2,9
1932,2,0,2
1932,2,1,3
1932,3,10,13
1932,6,1,7
1932,8,11,19
1932,7,11,18
1932,9,4,13
1932,8,6,14
1932,9,0,9
1932,5,4,9
1932,8,7,15
1932,8,3,11
1932,3,0,3
1932,4,1,5
1932,7,0,7
1932,3,11,14
1932,2,1,3
1932,9,6,15
1932,3,15,18
1932,6,10,16
1932,6,5,11
1932,3,1,4
1932,14,1,15
1932,1,0,1
1932,5,2,7
1932,4,2,6
1932,4,3,7
1932,5,3,8
1932,4,0,4
1932,3,0,3
1932,9,8,17
1932,4,1,5
1932,7,10,17
1932,5,3,8
1932,7,2,9
1932,7,5,12
1932,5,12,17
1932,6,5,11
1932,8,5,13
1932,4,1,5
1932,6,5,11
1932,6,5,11
1932,4,3,7
1932,6,5,11
1932,7,6,13
1932,3,0,3
1932,11,0,11
1932,9,2,11
1932,4,0,4
1932,3,10,13
1932,9,0,9
1932,4,1,5
1932,3,0,3
1932,6,3,9
1932,5,4,9
1932,8,3,11
1932,5,2,7
1932,8,2,10
1932,3,2,5
1932,5,3,8
1932,9,4,13
1932,8,7,15
1932,7,0,7
1932,6,0,6
1932,7,6,13
1932,5,3,8
1932,6,0,6
1932,3,0,3
1932,7,6,13
1932,6,4,10
1932,9,2,11
1932,2,0,2
1932,8,6,14
1932,9,1,10
1932,7,2,9
1932,5,0,5
1932,8,3,11
1932,1,0,1
1932,4,3,7
1932,11,10,21
1932,6,2,8
1932,8,0,8
1932,6,4,10
1932,11,1,12
1932,2,0,2
1932,7,3,10
1932,9,4,13
1932,2,1,3
1932,3,2,5
1932,2,0,2
1932,3,1,4
1932,4,3,7
1932,2,11,13
1932,13,10,23
1932,6,4,10
1932,9,3,12
1932,3,2,5
1932,8,2,10
1932,4,2,6
1932,5,3,8
1932,7,11,18
1932,4,3,7
1932,8,6,14
1932,7,12,19
1932,4,2,6
1932,3,2,5
1932,9,4,13
1932,10,0,10
1932,8,5,13
1932,3,2,5
1932,7,11,18
1932,6,3,9
1932,6,1,7
1932,5,0,5
1932,5,12,17
1932,7,2,9
1932,6,5,11
1932,5,1,6
1932,6,5,11
1932,8,7,15
1932,2,14,16
1932,8,0,8
1932,6,18,24
1932,6,3,9
1932,2,1,3
1932,4,2,6
1932,5,3,8
1932,3,2,5
1932,8,7,15
1932,4,3,7
1932,4,2,6
1932,4,2,6
1932,5,1,6
1932,5,3,8
1932,7,1,8
1932,5,4,9
1932,4,0,4
1932,7,6,13
1932,6,5,11
1932,9,7,16
1932,6,2,8
1932,6,3,9
1932,7,11,18
1932,5,3,8
1932,6,5,11
1932,3,1,4
1932,8,11,19
1932,8,6,14
1932,4,2,6
1932,9,4,13
1932,8,12,20
1932,3,0,3
1932,7,1,8
1932,3,2,5
1932,2,11,13
1932,3,2,5
1932,17,13,30
1932,5,0,5
1932,6,4,10
1932,7,5,12
1932,5,2,7
1932,8,5,13
1932,8,4,12
1932,6,3,9
1932,8,2,10
1932,9,3,12
1932,4,1,5
1932,7,5,12
1932,6,4,10
1932,4,1,5
1932,8,6,14
1932,3,1,4
1932,5,1,6
1932,5,13,18
1932,6,4,10
1932,3,0,3
1932,6,10,16
1932,3,2,5
1932,7,3,10
1932,2,0,2
1932,5,0,5
1932,3,2,5
1932,4,3,7
1932,8,10,18
1932,4,2,6
1932,3,12,15
1932,2,1,3
1932,8,11,19
1932,4,13,17
1932,5,3,8
1932,6,2,8
1932,4,2,6
1932,6,4,10
1932,6,2,8
1932,6,12,18
