Year,Win.Score,Lose.Score,Total.Score
1932,12,11,23
1932,7,5,12
1932,3,13,16
1932,2,13,15
1932,8,6,14
1932,4,2,6
1932,5,2,7
1932,9,17,26
1932,4,0,4
1932,7,2,9
1932,3,1,4
1932,6,5,11
1932,5,4,9
1932,4,1,5
1932,2,1,3
1932,1,0,1
1932,4,2,6
1932,8,7,15
1932,7,6,13
1932,6,4,10
1932,8,1,9
1932,6,1,7
1932,5,1,6
1932,4,2,6
1932,5,1,6
1932,9,5,14
1932,6,5,11
1932,2,1,3
1932,3,1,4
1932,7,10,17
1932,20,13,33
1932,6,5,11
1932,4,2,6
1932,9,8,17
1932,9,2,11
1932,6,4,10
1932,6,5,11
1932,3,1,4
1932,4,10,14
1932,4,10,14
1932,6,4,10
1932,7,10,17
1932,7,4,11
1932,4,12,16
1932,7,3,10
1932,7,6,13
1932,6,5,11
1932,7,6,13
1932,9,10,19
1932,12,1,13
1932,3,2,5
1932,3,2,5
1932,7,11,18
1932,7,15,22
1932,9,2,11
1932,8,5,13
1932,4,3,7
1932,9,2,11
1932,4,3,7
1932,7,4,11
1932,6,1,7
1932,7,5,12
1932,8,15,23
1932,3,2,5
1932,3,1,4
1932,5,4,9
1932,9,2,11
1932,11,10,21
1932,4,11,15
1932,5,2,7
1932,2,1,3
1932,6,5,11
1932,9,8,17
1932,5,4,9
1932,3,2,5
1932,4,3,7
1932,2,1,3
1932,4,3,7
1932,2,1,3
1932,10,0,10
1932,7,10,17
1932,8,7,15
1932,4,3,7
1932,6,5,11
1932,4,3,7
1932,3,12,15
1932,2,1,3
1932,4,1,5
1932,6,3,9
1932,7,3,10
1932,6,4,10
1932,6,3,9
1932,4,3,7
1932,4,12,16
1932,5,3,8
1932,4,1,5
1932,6,1,7
1932,5,13,18
1932,8,6,14
1932,6,3,9
1932,4,0,4
1932,7,6,13
1932,8,7,15
1932,8,1,9
1932,5,4,9
1932,7,6,13
1932,5,10,15
1932,6,5,11
1932,5,2,7
1932,3,17,20
1932,5,1,6
1932,5,2,7
1932,2,1,3
1932,9,3,12
1932,7,6,13
1932,6,3,9
1932,7,4,11
1932,9,8,17
1932,8,6,14
1932,6,1,7
1932,4,0,4
1932,2,1,3
1932,2,0,2
1932,5,1,6
1932,3,2,5
1932,3,1,4
1932,2,0,2
1932,2,1,3
1932,4,2,6
1932,9,2,11
1932,14,11,25
1932,4,2,6
1932,3,0,3
1932,5,4,9
1932,6,3,9
1932,7,6,13
1932,2,1,3
1932,5,0,5
1932,1,0,1
1932,9,3,12
1932,6,3,9
1932,8,5,13
1932,7,0,7
1932,3,2,5
1932,6,3,9
1932,2,1,3
1932,3,2,5
1932,18,11,29
1932,3,2,5
1932,6,4,10
1932,7,5,12
1932,3,1,4
1932,9,2,11
1932,9,3,12
1932,3,1,4
1932,8,3,11
1932,3,2,5
1932,5,1,6
1932,3,12,15
1932,8,11,19
1932,7,6,13
1932,8,14,22
1932,9,4,13
1932,2,11,13
1932,6,5,11
1932,9,1,10
1932,2,11,13
1932,17,10,27
1932,8,7,15
1932,4,3,7
1932,6,1,7
1932,6,3,9
1932,6,1,7
1932,16,10,26
1932,14,10,24
1932,3,0,3
1932,6,11,17
1932,4,3,7
1932,6,5,11
1932,5,10,15
1932,7,4,11
1932,9,8,17
1932,5,4,9
1932,8,5,13
1932,7,6,13
1932,7,6,13
1932,5,2,7
1932,5,4,9
1932,5,1,6
1932,5,1,6
1932,5,0,5
1932,9,5,14
1932,5,10,15
1932,6,5,11
1932,6,2,8
1932,4,3,7
1932,4,3,7
1932,8,4,12
1932,9,3,12
1932,8,15,23
1932,9,4,13
1932,4,1,5
1932,7,3,10
1932,5,3,8
1932,5,2,7
1932,6,2,8
1932,5,2,7
1932,5,4,9
1932,9,10,19
1932,4,13,17
1932,6,5,11
1932,7,0,7
1932,6,1,7
1932,4,15,19
1932,7,0,7
1932,7,4,11
1932,9,5,14
1932,9,3,12
1932,9,6,15
1932,7,6,13
1932,6,11,17
1932,8,4,12
1932,5,4,9
1932,7,5,12
1932,5,3,8
1932,8,5,13
1932,6,5,11
1932,6,3,9
1932,6,3,9
1932,5,4,9
1932,7,4,11
1932,2,1,3
1932,5,4,9
1932,5,4,9
1932,5,15,20
1932,2,13,15
1932,4,3,7
1932,5,4,9
1932,4,2,6
1932,7,4,11
1932,5,2,7
1932,7,4,11
1932,4,3,7
1932,4,2,6
1932,2,1,3
1932,2,0,2
1932,7,12,19
1932,8,6,14
1932,9,0,9
1932,9,6,15
1932,6,5,11
1932,7,3,10
1932,3,3,6
1932,5,3,8
1932,6,12,18
1932,4,3,7
1932,4,12,16
1932,5,4,9
1932,6,1,7
1932,6,4,10
1932,3,2,5
1932,4,2,6
1932,3,1,4
1932,4,2,6
1932,8,2,10
1932,7,0,7
1932,8,5,13
1932,3,13,16
1932,9,3,12
1932,4,3,7
1932,5,4,9
1932,3,2,5
1932,4,3,7
1932,8,4,12
1932,6,4,10
1932,5,15,20
1932,3,2,5
1932,6,4,10
1932,2,11,13
1932,8,7,15
1932,6,1,7
1932,6,5,11
1932,4,2,6
1932,5,2,7
1932,3,1,4
1932,7,6,13
1932,9,14,23
1932,7,0,7
1932,2,11,13
1932,9,3,12
1932,6,2,8
1932,4,1,5
1932,4,14,18
1932,7,5,12
1932,2,13,15
1932,8,7,15
1932,4,0,4
1932,6,4,10
1932,4,2,6
1932,18,17,35
1932,9,10,19
1932,8,7,15
1932,7,5,12
1932,3,1,4
1932,3,13,16
1932,5,3,8
1932,8,2,10
1932,4,15,19
1932,9,8,17
1932,7,12,19
1932,5,3,8
1932,5,1,6
1932,3,2,5
1932,4,3,7
1932,4,3,7
1932,4,2,6
1932,7,6,13
1932,8,7,15
1932,7,6,13
1932,13,12,25
1932,8,7,15
1932,5,4,9
1932,3,2,5
1932,5,3,8
1932,7,5,12
1932,5,1,6
1932,5,10,15
1932,6,2,8
1932,4,15,19
1932,9,8,17
1932,4,1,5
1932,6,11,17
1932,3,11,14
1932,9,2,11
1932,6,1,7
1932,6,3,9
1932,5,4,9
1932,4,2,6
1932,8,3,11
1932,4,3,7
1932,8,5,13
1932,11,10,21
1932,1,0,1
1932,4,12,16
1932,8,7,15
1932,3,0,3
1932,6,4,10
1932,4,1,5
1932,8,1,9
1932,3,14,17
1932,2,1,3
1932,9,8,17
1932,4,1,5
1932,11,0,11
1932,5,4,9
1932,8,6,14
1932,3,1,4
1932,8,2,10
1932,5,3,8
1932,3,1,4
1932,4,3,7
1932,4,3,7
1932,3,2,5
1932,9,2,11
1932,8,5,13
1932,9,2,11
1932,4,2,6
1932,3,13,16
1932,6,4,10
1932,8,1,9
1932,5,4,9
1932,7,4,11
1932,8,6,14
1932,2,1,3
1932,7,0,7
1932,5,4,9
1932,2,0,2
1932,6,3,9
1932,9,8,17
1932,6,16,22
1932,5,2,7
1932,6,5,11
1932,5,3,8
1932,3,2,5
1932,8,1,9
1932,9,1,10
1932,7,2,9
1932,8,5,13
1932,6,2,8
1932,5,16,21
1932,4,1,5
1932,3,2,5
1932,5,3,8
1932,3,2,5
1932,5,4,9
1932,9,5,14
1932,3,1,4
1932,8,4,12
1932,3,2,5
1932,9,0,9
1932,6,5,11
1932,3,2,5
1932,4,3,7
1932,5,4,9
1932,2,10,12
1932,5,16,21
1932,8,11,19
1932,5,1,6
1932,9,4,13
1932,6,5,11
1932,5,4,9
1932,4,3,7
1932,7,3,10
1932,9,7,16
1932,9,6,15
1932,7,2,9
1932,7,5,12
1932,7,3,10
1932,1,0,1
1932,9,3,12
1932,6,2,8
1932,7,10,17
1932,6,12,18
1932,8,7,15
1932,6,12,18
1932,5,4,9
1932,7,2,9
1932,6,1,7
1932,7,3,10
1932,7,5,12
1932,5,10,15
1932,3,2,5
1932,5,4,9
1932,2,1,3
1932,4,1,5
1932,5,15,20
1932,2,1,3
1932,12,10,22
1932,8,13,21
1932,4,0,4
1932,9,8,17
1932,4,2,6
1932,4,3,7
1932,9,3,12
1932,9,6,15
1932,8,6,14
1932,4,1,5
1932,2,1,3
1932,10,1,11
1932,4,2,6
1932,7,10,17
1932,9,1,10
1932,7,4,11
1932,6,4,10
1932,7,4,11
1932,4,3,7
1932,4,3,7
1932,4,3,7
1932,5,2,7
1932,6,10,16
1932,7,2,9
1932,3,1,4
1932,8,5,13
1932,7,2,9
1932,5,4,9
1932,3,1,4
1932,7,4,11
1932,3,13,16
1932,3,2,5
1932,6,3,9
1932,5,4,9
1932,7,0,7
1932,7,2,9
1932,8,5,13
1932,1,0,1
1932,8,12,20
1932,4,3,7
1932,6,4,10
1932,2,13,15
1932,7,3,10
1932,4,2,6
1932,1,0,1
1932,6,3,9
1932,5,18,23
1932,4,2,6
1932,4,3,7
1932,4,1,5
1932,3,2,5
1932,6,11,17
1932,6,4,10
1932,3,2,5
1932,2,1,3
1932,7,4,11
1932,6,5,11
1932,3,2,5
1932,3,15,18
1932,8,2,10
1932,8,7,15
1932,14,11,25
1932,4,1,5
1932,12,1,13
1932,6,2,8
1932,3,2,5
1932,7,2,9
1932,13,0,13
1932,6,2,8
1932,9,2,11
1932,9,8,17
1932,2,1,3
1932,4,3,7
1932,3,0,3
1932,5,10,15
1932,4,1,5
1932,3,0,3
1932,9,4,13
1932,5,1,6
1932,2,10,12
1932,9,10,19
1932,8,10,18
1932,4,2,6
1932,6,1,7
1932,9,5,14
1932,2,1,3
1932,7,6,13
1932,3,1,4
1932,1,0,1
1932,7,4,11
1932,6,2,8
1932,3,1,4
1932,8,2,10
1932,8,1,9
1932,5,11,16
1932,9,4,13
1932,7,6,13
1932,7,6,13
1932,6,4,10
1932,9,8,17
1932,4,0,4
1932,4,2,6
1932,5,2,7
1932,9,7,16
1932,4,3,7
1932,18,13,31
1932,5,3,8
1932,6,1,7
1932,9,10,19
1932,5,2,7
1932,3,2,5
1932,6,3,9
1932,6,2,8
1932,5,11,16
1932,7,6,13
1932,6,5,11
1932,3,0,3
1932,7,2,9
1932,3,2,5
1932,2,1,3
1932,3,1,4
1932,1,0,1
1932,8,1,9
1932,2,13,15
1932,8,2,10
1932,7,5,12
1932,8,3,11
1932,9,18,27
1932,5,4,9
1932,5,0,5
1932,3,0,3
1932,3,1,4
1932,1,0,1
1932,6,1,7
1932,2,0,2
1932,5,0,5
1932,9,5,14
1932,3,1,4
1932,9,3,12
1932,3,0,3
1932,2,1,3
1932,8,4,12
1932,2,0,2
1932,2,1,3
1932,5,4,9
1932,6,11,17
1932,3,2,5
1932,4,3,7
1932,2,1,3
1932,8,13,21
1932,7,3,10
1932,3,2,5
1932,4,0,4
1932,3,2,5
1932,5,3,8
1932,7,3,10
1932,3,2,5
1932,8,0,8
1932,8,3,11
1932,11,0,11
1932,4,1,5
1932,4,2,6
1932,7,6,13
1932,4,3,7
1932,7,3,10
1932,4,10,14
1932,9,4,13
1932,6,5,11
1932,6,0,6
1932,4,3,7
1932,6,5,11
1932,9,7,16
1932,3,2,5
1932,4,10,14
1932,5,4,9
1932,4,3,7
1932,3,1,4
1932,4,1,5
1932,6,5,11
1932,6,0,6
1932,6,1,7
1932,5,0,5
1932,6,4,10
1932,8,14,22
1932,3,2,5
1932,8,1,9
1932,8,7,15
1932,4,2,6
1932,5,11,16
1932,3,1,4
1932,4,2,6
1932,9,3,12
1932,2,0,2
1932,2,0,2
1932,3,1,4
1932,7,5,12
1932,2,2,4
1932,5,11,16
1932,6,5,11
1932,8,4,12
1932,5,1,6
1932,8,1,9
1932,6,1,7
1932,4,3,7
1932,7,2,9
1932,3,0,3
1932,4,0,4
1932,5,4,9
1932,5,1,6
1932,8,7,15
1932,7,15,22
1932,4,3,7
1932,6,3,9
1932,5,4,9
1932,7,3,10
1932,7,4,11
1932,5,2,7
1932,3,1,4
1932,9,3,12
1932,5,3,8
1932,9,6,15
1932,6,2,8
1932,2,1,3
1932,5,4,9
1932,9,3,12
1932,4,3,7
1932,5,15,20
1932,3,11,14
1932,6,5,11
1932,6,5,11
1932,8,5,13
1932,8,11,19
1932,4,10,14
1932,4,2,6
1932,5,4,9
1932,8,0,8
1932,4,2,6
1932,13,10,23
1932,6,1,7
1932,5,0,5
1932,2,1,3
1932,5,4,9
1932,9,2,11
1932,7,4,11
1932,8,3,11
1932,6,2,8
1932,10,1,11
1932,4,3,7
1932,5,4,9
1932,2,1,3
1932,3,2,5
1932,5,2,7
1932,5,11,16
1932,4,1,5
1932,6,4,10
1932,7,15,22
1932,6,3,9
1932,3,10,13
1932,4,3,7
1932,8,3,11
1932,7,10,17
1932,7,6,13
1932,6,2,8
1932,4,3,7
1932,6,5,11
1932,6,4,10
1932,7,10,17
1932,3,2,5
1932,5,4,9
1932,7,11,18
1932,9,10,19
1932,7,1,8
1932,11,10,21
1932,5,4,9
1932,2,1,3
1932,7,6,13
1932,6,2,8
1932,5,4,9
1932,8,5,13
1932,7,1,8
1932,7,3,10
1932,15,0,15
1932,2,1,3
1932,3,1,4
1932,5,3,8
1932,5,3,8
1932,5,4,9
1932,3,0,3
1932,6,5,11
1932,4,3,7
1932,7,1,8
1932,8,13,21
1932,3,2,5
1932,6,5,11
1932,3,0,3
1932,5,2,7
1932,3,11,14
1932,8,2,10
1932,7,5,12
1932,5,1,6
1932,8,6,14
1932,2,13,15
1932,5,4,9
1932,5,3,8
1932,3,1,4
1932,9,2,11
1932,6,5,11
1932,8,6,14
1932,6,3,9
1932,3,2,5
1932,5,4,9
1932,4,3,7
1932,3,1,4
1932,9,12,21
1932,6,4,10
1932,6,2,8
1932,9,3,12
1932,4,3,7
1932,6,0,6
1932,8,3,11
1932,4,2,6
1932,4,11,15
1932,2,0,2
1932,7,5,12
1932,6,5,11
1932,2,12,14
1932,4,1,5
1932,3,2,5
1932,4,3,7
1932,2,1,3
1932,6,4,10
1932,7,7,14
1932,3,0,3
1932,3,1,4
1932,5,2,7
1932,9,6,15
1932,14,13,27
1932,4,1,5
1932,4,10,14
1932,11,1,12
1932,3,2,5
1932,6,4,10
1932,9,2,11
1932,5,2,7
1932,6,3,9
1932,4,3,7
1932,11,10,21
1932,4,1,5
1932,7,11,18
1932,5,2,7
1932,5,4,9
1932,4,10,14
1932,3,1,4
1932,3,13,16
1932,10,1,11
1932,2,1,3
1932,9,4,13
1932,5,4,9
1932,5,4,9
1932,7,3,10
1932,3,2,5
1932,7,1,8
1932,8,3,11
1932,4,3,7
1932,9,3,12
1932,8,3,11
1932,7,1,8
1932,4,2,6
1932,6,5,11
1932,3,1,4
1932,3,0,3
1932,4,1,5
1932,9,3,12
1932,3,1,4
1932,3,2,5
1932,7,1,8
1932,9,4,13
1932,3,1,4
1932,5,2,7
1932,3,2,5
1932,9,0,9
1932,8,3,11
1932,4,3,7
1932,4,1,5
1932,6,13,19
1932,3,0,3
1932,3,2,5
1932,8,5,13
1932,7,2,9
1932,8,7,15
1932,8,7,15
1932,7,4,11
1932,3,2,5
1932,4,1,5
1932,6,2,8
1932,8,3,11
1932,3,2,5
1932,3,2,5
1932,5,3,8
1932,7,6,13
1932,1,0,1
1932,5,4,9
1932,5,4,9
1932,5,0,5
1932,7,4,11
1932,9,2,11
1932,5,1,6
1932,6,4,10
1932,5,1,6
1932,3,2,5
1932,5,2,7
1932,4,3,7
1932,7,4,11
1932,4,3,7
1932,7,3,10
1932,9,2,11
1932,6,5,11
1932,7,4,11
1932,6,3,9
1932,7,2,9
1932,2,1,3
1932,9,6,15
1932,5,4,9
1932,6,3,9
1932,5,3,8
1932,4,1,5
1932,5,2,7
1932,5,0,5
1932,5,2,7
1932,2,11,13
1932,3,13,16
1932,3,1,4
1932,3,1,4
1932,1,0,1
1932,3,2,5
1932,9,6,15
1932,4,3,7
1932,3,11,14
1932,3,1,4
1932,2,1,3
1932,8,4,12
1932,2,0,2
1932,4,2,6
1932,7,0,7
1932,7,2,9
1932,8,7,15
1932,8,5,13
1932,3,0,3
1932,6,13,19
1932,6,2,8
1932,12,0,12
1932,8,4,12
1932,8,4,12
1932,8,2,10
1932,3,2,5
1932,8,6,14
1932,8,7,15
1932,1,0,1
1932,5,4,9
1932,8,4,12
1932,5,4,9
1932,8,7,15
1932,7,4,11
1932,8,3,11
1932,7,13,20
1932,5,3,8
1932,6,4,10
1932,5,5,10
1932,5,4,9
1932,5,3,8
1932,6,3,9
1932,7,1,8
1932,7,4,11
1932,2,1,3
1932,6,12,18
1932,5,2,7
1932,7,5,12
1932,6,13,19
1933,3,0,3
1933,4,1,5
1933,4,1,5
1933,4,2,6
1933,4,1,5
1933,3,1,4
1933,5,2,7
1933,7,4,11
1933,4,3,7
1933,5,4,9
1933,7,11,18
1933,4,11,15
1933,6,2,8
1933,7,1,8
1933,5,1,6
1933,6,4,10
1933,3,0,3
1933,7,3,10
1933,2,1,3
1933,2,1,3
1933,1,1,2
1933,2,0,2
1933,7,0,7
1933,5,4,9
1933,7,1,8
1933,8,5,13
1933,4,3,7
1933,4,2,6
1933,3,1,4
1933,12,0,12
1933,2,1,3
1933,3,2,5
1933,1,0,1
1933,6,4,10
1933,2,1,3
1933,3,0,3
1933,2,10,12
1933,5,4,9
1933,3,1,4
1933,1,0,1
1933,8,1,9
1933,3,1,4
1933,7,5,12
1933,4,0,4
1933,5,0,5
1933,3,1,4
1933,3,1,4
1933,5,1,6
1933,4,0,4
1933,2,1,3
1933,6,2,8
1933,3,1,4
1933,5,1,6
1933,7,3,10
1933,7,10,17
1933,6,5,11
1933,2,0,2
1933,7,5,12
1933,2,1,3
1933,4,1,5
1933,4,3,7
1933,2,0,2
1933,3,1,4
1933,4,0,4
1933,6,2,8
1933,5,4,9
1933,16,10,26
1933,5,4,9
1933,4,3,7
1933,4,0,4
1933,6,5,11
1933,11,10,21
1933,6,4,10
1933,5,3,8
1933,4,1,5
1933,8,2,10
1933,7,1,8
1933,3,10,13
1933,16,0,16
1933,5,1,6
1933,6,4,10
1933,2,0,2
1933,3,1,4
1933,2,1,3
1933,3,2,5
1933,1,0,1
1933,4,10,14
1933,3,2,5
1933,5,2,7
1933,5,2,7
1933,3,2,5
1933,3,2,5
1933,5,2,7
1933,6,1,7
1933,5,1,6
1933,4,3,7
1933,9,8,17
1933,2,0,2
1933,5,3,8
1933,2,1,3
1933,6,3,9
1933,7,0,7
1933,4,1,5
1933,6,3,9
1933,8,3,11
1933,6,4,10
1933,4,11,15
1933,6,3,9
1933,3,0,3
1933,8,4,12
1933,7,5,12
1933,5,3,8
1933,8,1,9
1933,3,1,4
1933,2,11,13
1933,8,3,11
1933,8,11,19
1933,5,1,6
1933,5,4,9
1933,8,1,9
1933,10,0,10
1933,4,13,17
1933,2,1,3
1933,3,2,5
1933,11,0,11
1933,6,5,11
1933,2,1,3
1933,6,4,10
1933,6,2,8
1933,2,1,3
1933,4,0,4
1933,2,1,3
1933,6,5,11
1933,5,2,7
1933,2,1,3
1933,5,4,9
1933,5,2,7
1933,4,2,6
1933,2,1,3
1933,8,5,13
1933,5,3,8
1933,9,6,15
1933,7,6,13
1933,6,2,8
1933,8,6,14
1933,5,12,17
1933,4,2,6
1933,2,11,13
1933,5,2,7
1933,4,3,7
1933,3,2,5
1933,7,6,13
1933,8,4,12
1933,9,10,19
1933,6,2,8
1933,1,0,1
1933,5,0,5
1933,3,0,3
1933,7,3,10
1933,4,3,7
1933,8,10,18
1933,7,0,7
1933,7,5,12
1933,2,10,12
1933,4,2,6
1933,3,2,5
1933,6,4,10
1933,7,10,17
1933,4,3,7
1933,5,0,5
1933,7,6,13
1933,2,1,3
1933,4,1,5
1933,7,6,13
1933,4,3,7
1933,7,3,10
1933,4,3,7
1933,7,3,10
1933,3,11,14
1933,8,4,12
1933,1,1,2
1933,8,2,10
1933,5,4,9
1933,2,1,3
1933,7,5,12
1933,7,1,8
1933,8,6,14
1933,4,0,4
1933,8,4,12
1933,8,10,18
1933,9,11,20
1933,5,3,8
1933,1,0,1
1933,3,0,3
1933,5,3,8
1933,6,1,7
1933,3,2,5
1933,5,1,6
1933,5,1,6
1933,9,5,14
1933,1,0,1
1933,5,4,9
1933,3,2,5
1933,4,1,5
1933,6,3,9
1933,8,4,12
1933,6,5,11
1933,11,10,21
1933,7,3,10
1933,8,0,8
1933,4,1,5
1933,5,2,7
1933,6,4,10
1933,5,2,7
1933,3,2,5
1933,8,2,10
1933,3,0,3
1933,10,1,11
1933,1,0,1
1933,5,1,6
1933,9,1,10
1933,6,2,8
1933,5,14,19
1933,6,5,11
1933,7,5,12
1933,5,4,9
1933,6,5,11
1933,9,2,11
1933,5,3,8
1933,8,7,15
1933,10,1,11
1933,6,5,11
1933,3,1,4
1933,7,6,13
1933,4,2,6
1933,7,2,9
1933,4,2,6
1933,7,6,13
1933,4,1,5
1933,7,0,7
1933,2,0,2
1933,7,6,13
1933,6,3,9
1933,3,1,4
1933,4,2,6
1933,8,4,12
1933,2,1,3
1933,8,4,12
1933,6,0,6
1933,3,2,5
1933,4,11,15
1933,9,0,9
1933,3,0,3
1933,6,5,11
1933,3,0,3
1933,3,0,3
1933,6,5,11
1933,7,0,7
1933,9,5,14
1933,6,4,10
1933,8,6,14
1933,8,6,14
1933,3,0,3
1933,3,1,4
1933,7,1,8
1933,5,2,7
1933,3,1,4
1933,7,4,11
1933,6,5,11
1933,3,1,4
1933,3,2,5
1933,3,0,3
1933,4,1,5
1933,4,3,7
1933,7,2,9
1933,6,5,11
1933,4,3,7
1933,3,2,5
1933,8,6,14
1933,10,1,11
1933,6,5,11
1933,5,4,9
1933,5,2,7
1933,6,0,6
1933,4,3,7
1933,15,11,26
1933,5,2,7
1933,10,1,11
1933,5,2,7
1933,2,11,13
1933,5,4,9
1933,5,1,6
1933,3,2,5
1933,4,2,6
1933,4,0,4
1933,5,3,8
1933,2,1,3
1933,9,7,16
1933,8,7,15
1933,5,3,8
1933,7,4,11
1933,7,3,10
1933,8,11,19
1933,7,2,9
1933,8,15,23
1933,8,6,14
1933,3,1,4
1933,2,1,3
1933,3,1,4
1933,2,1,3
1933,2,1,3
1933,6,2,8
1933,5,4,9
1933,3,2,5
1933,3,2,5
1933,5,1,6
1933,7,12,19
1933,9,7,16
1933,6,1,7
1933,3,1,4
1933,7,2,9
1933,3,1,4
1933,7,5,12
1933,6,1,7
1933,7,2,9
1933,14,1,15
1933,5,4,9
1933,3,11,14
1933,2,1,3
1933,1,0,1
1933,8,3,11
1933,3,1,4
1933,4,2,6
1933,8,6,14
1933,6,11,17
1933,17,11,28
1933,7,4,11
1933,5,0,5
1933,9,5,14
1933,5,4,9
1933,8,5,13
1933,8,5,13
1933,2,0,2
1933,6,1,7
1933,1,0,1
1933,9,6,15
1933,9,3,12
1933,9,2,11
1933,4,2,6
1933,6,2,8
1933,2,1,3
1933,4,3,7
1933,3,2,5
1933,6,0,6
1933,6,13,19
1933,2,10,12
1933,4,3,7
1933,8,7,15
1933,7,4,11
1933,7,14,21
1933,7,2,9
1933,5,3,8
1933,6,2,8
1933,5,2,7
1933,4,0,4
1933,8,4,12
1933,8,4,12
1933,5,3,8
1933,3,1,4
1933,7,2,9
1933,3,1,4
1933,13,13,26
1933,4,1,5
1933,4,3,7
1933,3,12,15
1933,3,2,5
1933,5,3,8
1933,7,6,13
1933,14,10,24
1933,8,2,10
1933,2,1,3
1933,7,2,9
1933,9,10,19
1933,7,6,13
1933,2,0,2
1933,2,12,14
1933,7,5,12
1933,3,2,5
1933,6,4,10
1933,5,2,7
1933,5,2,7
1933,9,5,14
1933,8,7,15
1933,4,3,7
1933,4,3,7
1933,8,7,15
1933,9,11,20
1933,6,4,10
1933,5,2,7
1933,6,1,7
1933,5,3,8
1933,5,4,9
1933,9,8,17
1933,1,0,1
1933,7,5,12
1933,7,11,18
1933,3,0,3
1933,6,13,19
1933,3,1,4
1933,6,5,11
1933,7,4,11
1933,6,5,11
1933,6,1,7
1933,2,1,3
1933,1,0,1
1933,6,3,9
1933,4,15,19
1933,4,3,7
1933,6,10,16
1933,5,13,18
1933,14,1,15
1933,7,0,7
1933,2,13,15
1933,8,5,13
1933,6,3,9
1933,3,2,5
1933,8,5,13
1933,5,0,5
1933,7,4,11
1933,9,3,12
1933,9,1,10
1933,3,1,4
1933,3,15,18
1933,7,5,12
1933,8,3,11
1933,2,17,19
1933,3,2,5
1933,8,7,15
1933,3,3,6
1933,3,11,14
1933,3,2,5
1933,4,3,7
1933,3,10,13
1933,3,1,4
1933,5,3,8
1933,4,3,7
1933,6,4,10
1933,5,4,9
1933,13,1,14
1933,6,5,11
1933,7,0,7
1933,4,0,4
1933,3,2,5
1933,7,11,18
1933,2,0,2
1933,14,1,15
1933,3,2,5
1933,6,5,11
1933,4,3,7
1933,5,2,7
1933,9,4,13
1933,3,0,3
1933,8,7,15
1933,4,10,14
1933,4,15,19
1933,6,2,8
1933,8,15,23
1933,9,5,14
1933,9,4,13
1933,5,3,8
1933,7,4,11
1933,7,3,10
1933,7,5,12
1933,6,5,11
1933,5,3,8
1933,9,0,9
1933,11,1,12
1933,9,10,19
1933,5,3,8
1933,3,1,4
1933,8,10,18
1933,5,3,8
1933,9,0,9
1933,3,1,4
1933,4,11,15
1933,6,11,17
1933,9,7,16
1933,4,0,4
1933,9,3,12
1933,5,4,9
1933,5,4,9
1933,7,3,10
1933,8,4,12
1933,3,2,5
1933,2,1,3
1933,9,4,13
1933,6,10,16
1933,5,4,9
1933,3,15,18
1933,2,1,3
1933,7,5,12
1933,6,2,8
1933,4,16,20
1933,5,2,7
1933,7,10,17
1933,5,1,6
1933,8,4,12
1933,5,2,7
1933,9,1,10
1933,3,12,15
1933,4,3,7
1933,3,2,5
1933,5,3,8
1933,9,0,9
1933,10,1,11
1933,6,5,11
1933,3,0,3
1933,7,1,8
1933,6,3,9
1933,6,10,16
1933,6,4,10
1933,8,2,10
1933,4,3,7
1933,5,13,18
1933,2,11,13
1933,1,0,1
1933,8,3,11
1933,7,6,13
1933,9,8,17
1933,5,4,9
1933,8,1,9
1933,6,5,11
1933,4,3,7
1933,3,0,3
1933,9,8,17
1933,2,15,17
1933,7,10,17
1933,5,2,7
1933,7,4,11
1933,9,5,14
1933,8,3,11
1933,7,2,9
1933,9,3,12
1933,5,4,9
1933,7,3,10
1933,6,4,10
1933,4,1,5
1933,6,3,9
1933,9,2,11
1933,4,2,6
1933,13,12,25
1933,2,1,3
1933,1,0,1
1933,5,4,9
