Year,Win.Score,Lose.Score,Total.Score
1995,8,11,19
1995,4,3,7
1995,5,13,18
1995,2,1,3
1995,11,1,12
1995,3,2,5
1995,5,12,17
1995,3,2,5
1995,6,2,8
1995,5,0,5
1995,2,1,3
1995,8,4,12
1995,9,10,19
1995,5,2,7
1995,5,1,6
1995,8,7,15
1995,7,2,9
1995,5,3,8
1995,5,4,9
1995,5,13,18
1995,6,2,8
1995,7,5,12
1995,2,1,3
1995,3,2,5
1995,5,4,9
1995,8,5,13
1995,5,4,9
1995,6,5,11
1995,3,0,3
1995,5,2,7
1995,6,2,8
1995,5,14,19
1995,4,16,20
1995,7,0,7
1995,8,2,10
1995,7,3,10
1995,3,1,4
1995,7,2,9
1995,11,10,21
1995,8,2,10
1995,6,4,10
1995,3,2,5
1995,4,3,7
1995,6,5,11
1995,4,0,4
1995,6,3,9
1995,3,2,5
1995,3,2,5
1995,8,7,15
1995,6,4,10
1995,5,3,8
1995,6,3,9
1995,4,1,5
1995,8,3,11
1995,2,1,3
1995,4,1,5
1995,3,2,5
1995,6,3,9
1995,6,1,7
1995,4,3,7
1995,9,6,15
1995,9,3,12
1995,11,10,21
1995,4,0,4
1995,5,13,18
1995,5,4,9
1995,3,2,5
1995,6,2,8
1995,5,1,6
1995,6,5,11
1995,4,1,5
1995,4,1,5
1995,8,3,11
1995,9,2,11
1995,7,3,10
1995,3,11,14
1995,5,11,16
1995,3,2,5
1995,7,4,11
1995,7,5,12
1995,7,6,13
1995,3,1,4
1995,6,0,6
1995,4,2,6
1995,3,2,5
1995,8,5,13
1995,8,5,13
1995,7,4,11
1995,9,2,11
1995,6,4,10
1995,7,4,11
1995,5,4,9
1995,8,4,12
1995,6,1,7
1995,6,4,10
1995,1,0,1
1995,2,0,2
1995,2,1,3
1995,6,15,21
1995,3,2,5
1995,4,3,7
1995,2,1,3
1995,6,2,8
1995,7,3,10
1995,5,12,17
1995,3,0,3
1995,3,2,5
1995,3,2,5
1995,7,3,10
1995,3,1,4
1995,8,3,11
1995,7,5,12
1995,7,26,33
1995,3,1,4
1995,7,3,10
1995,3,2,5
1995,8,4,12
1995,8,16,24
1995,7,13,20
1995,7,6,13
1995,9,3,12
1995,4,3,7
1995,3,10,13
1995,5,3,8
1995,9,6,15
1995,8,0,8
1995,4,3,7
1995,6,5,11
1995,9,5,14
1995,9,5,14
1995,2,1,3
1995,6,12,18
1995,6,4,10
1995,5,10,15
1995,4,3,7
1995,5,4,9
1995,5,4,9
1995,5,10,15
1995,6,4,10
1995,4,11,15
1995,8,5,13
1995,4,2,6
1995,8,7,15
1995,3,0,3
1995,5,3,8
1995,6,3,9
1995,8,7,15
1995,3,2,5
1995,7,6,13
1995,1,0,1
1995,4,3,7
1995,6,4,10
1995,7,3,10
1995,5,4,9
1995,3,1,4
1995,9,18,27
1995,7,2,9
1995,5,4,9
1995,4,13,17
1995,3,1,4
1995,5,3,8
1995,6,0,6
1995,8,6,14
1995,5,12,17
1995,7,3,10
1995,6,4,10
1995,8,6,14
1995,10,1,11
1995,7,15,22
1995,6,4,10
1995,8,1,9
1995,7,4,11
1995,5,1,6
1995,6,2,8
1995,5,3,8
1995,2,1,3
1995,7,3,10
1995,9,4,13
1995,5,4,9
1995,6,5,11
1995,2,10,12
1995,9,5,14
1995,7,5,12
1995,6,2,8
1995,5,0,5
1995,3,2,5
1995,2,1,3
1995,8,12,20
1995,7,1,8
1995,3,1,4
1995,9,1,10
1995,6,5,11
1995,6,4,10
1995,6,2,8
1995,8,6,14
1995,5,3,8
1995,5,3,8
1995,5,3,8
1995,5,4,9
1995,6,13,19
1995,7,6,13
1995,9,7,16
1995,6,5,11
1995,2,11,13
1995,7,3,10
1995,6,5,11
1995,8,3,11
1995,5,4,9
1995,9,4,13
1995,6,3,9
1995,12,1,13
1995,5,10,15
1995,6,1,7
1995,4,17,21
1995,3,19,22
1995,7,4,11
1995,8,7,15
1995,5,2,7
1995,7,2,9
1995,6,2,8
1995,5,4,9
1995,6,2,8
1995,3,10,13
1995,7,6,13
1995,2,1,3
1995,7,6,13
1995,4,11,15
1995,9,4,13
1995,7,6,13
1995,7,0,7
1995,3,2,5
1995,4,0,4
1995,3,1,4
1995,9,2,11
1995,5,10,15
1995,2,10,12
1995,5,2,7
1995,7,14,21
1995,1,0,1
1995,4,1,5
1995,4,1,5
1995,9,1,10
1995,10,1,11
1995,5,2,7
1995,2,1,3
1995,6,5,11
1995,7,5,12
1995,5,2,7
1995,9,1,10
1995,6,4,10
1995,4,3,7
1995,4,3,7
1995,6,3,9
1995,9,11,20
1995,3,1,4
1995,6,4,10
1995,7,5,12
1995,4,1,5
1995,4,1,5
1995,6,10,16
1995,7,1,8
1995,4,3,7
1995,2,0,2
1995,4,12,16
1995,4,0,4
1995,2,1,3
1995,6,4,10
1995,2,0,2
1995,7,2,9
1995,7,6,13
1995,7,10,17
1995,4,3,7
1995,4,3,7
1995,4,1,5
1995,2,1,3
1995,8,1,9
1995,6,2,8
1995,4,1,5
1995,6,0,6
1995,3,2,5
1995,4,1,5
1995,5,2,7
1995,8,7,15
1995,2,11,13
1995,9,0,9
1995,6,4,10
1995,6,4,10
1995,3,12,15
1995,7,6,13
1995,6,5,11
1995,6,11,17
1995,5,4,9
1995,6,0,6
1995,7,5,12
1995,4,3,7
1995,3,11,14
1995,5,3,8
1995,7,1,8
1995,4,14,18
1995,7,3,10
1995,6,5,11
1995,9,5,14
1995,8,7,15
1995,6,3,9
1995,6,5,11
1995,5,4,9
1995,5,2,7
1995,6,4,10
1995,3,2,5
1995,5,4,9
1995,4,10,14
1995,8,11,19
1995,3,2,5
1995,8,10,18
1995,9,8,17
1995,6,5,11
1995,5,0,5
1995,6,5,11
1995,5,3,8
1995,6,1,7
1995,4,1,5
1995,2,0,2
1995,9,6,15
1995,8,1,9
1995,6,5,11
1995,7,3,10
1995,9,8,17
1995,8,7,15
1995,6,3,9
1995,7,6,13
1995,9,10,19
1995,3,2,5
1995,6,11,17
1995,5,4,9
1995,8,5,13
1995,6,5,11
1995,5,3,8
1995,2,0,2
1995,3,2,5
1995,7,3,10
1995,6,1,7
1995,6,1,7
1995,9,7,16
1995,5,1,6
1995,9,6,15
1995,3,13,16
1995,2,1,3
1995,2,1,3
1995,3,14,17
1995,1,0,1
1995,8,0,8
1995,7,4,11
1995,10,1,11
1995,9,8,17
1995,2,1,3
1995,7,3,10
1995,6,4,10
1995,6,5,11
1995,4,0,4
1995,9,6,15
1995,2,1,3
1995,6,1,7
1995,4,2,6
1995,8,2,10
1995,4,10,14
1995,2,1,3
1995,7,3,10
1995,6,2,8
1995,1,0,1
1995,2,12,14
1995,9,1,10
1995,4,3,7
1995,6,5,11
1995,8,2,10
1995,7,5,12
1995,4,1,5
1995,5,1,6
1995,5,2,7
1995,2,0,2
1995,9,3,12
1995,7,3,10
1995,3,2,5
1995,5,10,15
1995,6,5,11
1995,10,1,11
1995,5,0,5
1995,8,4,12
1995,7,3,10
1995,3,12,15
1995,8,2,10
1995,4,1,5
1995,5,2,7
1995,9,5,14
1995,6,5,11
1995,8,3,11
1995,2,1,3
1995,6,2,8
1995,9,5,14
1995,4,10,14
1995,6,5,11
1995,9,1,10
1995,8,2,10
1995,6,4,10
1995,2,11,13
1995,6,2,8
1995,7,5,12
1995,5,2,7
1995,9,8,17
1995,8,7,15
1995,5,3,8
1995,5,4,9
1995,5,4,9
1995,5,2,7
1995,6,2,8
1995,9,3,12
1995,5,3,8
1995,5,4,9
1995,5,4,9
1995,5,4,9
1995,5,2,7
1995,7,10,17
1995,4,1,5
1995,12,1,13
1995,2,1,3
1995,4,0,4
1995,5,4,9
1995,5,0,5
1995,7,5,12
1995,12,10,22
1995,4,13,17
1995,3,2,5
1995,6,5,11
1995,3,1,4
1995,7,1,8
1995,5,4,9
1995,9,2,11
1995,2,12,14
1995,5,1,6
1995,8,2,10
1995,8,6,14
1995,3,1,4
1995,5,1,6
1995,3,14,17
1995,4,10,14
1995,6,5,11
1995,2,0,2
1995,6,1,7
1995,7,6,13
1995,6,0,6
1995,5,0,5
1995,9,7,16
1995,5,3,8
1995,5,4,9
1995,5,10,15
1995,6,5,11
1995,8,7,15
1995,7,4,11
1995,8,4,12
1995,3,2,5
1995,5,4,9
1995,8,1,9
1995,5,3,8
1995,6,3,9
1995,4,2,6
1995,5,4,9
1995,7,2,9
1995,6,1,7
1995,8,1,9
1995,5,0,5
1995,3,2,5
1995,3,1,4
1995,6,3,9
1995,6,3,9
1995,3,2,5
1995,7,3,10
1995,4,1,5
1995,6,5,11
1995,4,2,6
1995,6,2,8
1995,7,6,13
1995,5,1,6
1995,6,5,11
1995,7,6,13
1995,5,3,8
1995,6,1,7
1995,6,5,11
1995,8,7,15
1995,7,3,10
1995,7,4,11
1995,8,10,18
1995,6,1,7
1995,2,10,12
1995,4,12,16
1995,5,4,9
1995,5,4,9
1995,2,0,2
1995,8,10,18
1995,2,1,3
1995,4,1,5
1995,9,6,15
1995,17,0,17
1995,5,0,5
1995,5,3,8
1995,8,2,10
1995,4,1,5
1995,5,4,9
1995,3,11,14
1995,8,0,8
1995,5,0,5
1995,7,1,8
1995,6,1,7
1995,11,1,12
1995,7,4,11
1995,6,2,8
1995,3,1,4
1995,7,16,23
1995,4,10,14
1995,9,2,11
1995,4,0,4
1995,13,10,23
1995,4,2,6
1995,5,1,6
1995,8,1,9
1995,3,10,13
1995,5,3,8
1995,8,2,10
1995,4,1,5
1995,7,4,11
1995,7,6,13
1995,7,3,10
1995,7,2,9
1995,5,3,8
1995,3,2,5
1995,5,4,9
1995,12,1,13
1995,4,15,19
1995,5,4,9
1995,8,4,12
1995,3,2,5
1995,4,3,7
1995,5,2,7
1995,6,3,9
1995,4,0,4
1995,5,4,9
1995,4,2,6
1995,2,1,3
1995,9,6,15
1995,2,1,3
1995,9,3,12
1995,2,10,12
1995,3,11,14
1995,3,0,3
1995,5,1,6
1995,4,3,7
1995,13,1,14
1995,5,2,7
1995,5,1,6
1995,6,4,10
1995,3,1,4
1995,5,3,8
1995,5,1,6
1995,6,3,9
1995,3,0,3
1995,3,0,3
1995,5,3,8
1995,6,5,11
1995,3,10,13
1995,5,4,9
1995,3,2,5
1995,7,10,17
1995,6,1,7
1995,8,3,11
1995,5,2,7
1995,5,0,5
1995,8,6,14
1995,8,5,13
1995,4,3,7
1995,7,3,10
1995,7,3,10
1995,4,2,6
1995,9,3,12
1995,4,14,18
1995,5,2,7
1995,3,1,4
1995,3,2,5
1995,7,0,7
1995,2,0,2
1995,5,1,6
1995,5,4,9
1995,2,1,3
1995,3,2,5
1995,4,3,7
1995,1,0,1
1995,4,2,6
1995,6,2,8
1995,5,1,6
1995,4,3,7
1995,8,3,11
1995,6,4,10
1995,9,8,17
1995,3,1,4
1995,5,0,5
1995,7,4,11
1995,7,0,7
1995,9,0,9
1995,5,10,15
1995,4,3,7
1995,6,1,7
1995,2,1,3
1995,7,4,11
1995,5,1,6
1995,3,2,5
1995,5,4,9
1995,2,0,2
1995,7,0,7
1995,7,3,10
1995,5,4,9
1995,4,13,17
1995,5,1,6
1995,2,10,12
1995,6,3,9
1995,7,6,13
1995,5,0,5
1995,7,5,12
1995,5,3,8
1995,9,3,12
1995,6,3,9
1995,6,0,6
1995,7,4,11
1995,6,3,9
1995,9,6,15
1995,5,4,9
1995,9,2,11
1995,6,0,6
1995,2,0,2
1995,4,2,6
1995,2,11,13
1995,7,0,7
1995,4,1,5
1995,12,11,23
1995,4,12,16
1995,4,0,4
1995,6,11,17
1995,4,12,16
1995,9,7,16
1995,6,2,8
1995,6,0,6
1995,9,6,15
1995,4,3,7
1995,4,3,7
1995,9,2,11
1995,7,10,17
1995,5,2,7
1995,9,11,20
1995,9,14,23
1995,6,3,9
1995,6,5,11
1995,3,2,5
1995,4,3,7
1995,4,3,7
1995,12,0,12
1995,9,3,12
1995,7,6,13
1995,9,8,17
1995,3,2,5
1995,9,3,12
1995,3,2,5
1995,9,1,10
1995,6,1,7
1995,8,4,12
1995,7,2,9
1995,5,1,6
1995,9,2,11
1995,6,1,7
1995,4,0,4
1995,8,2,10
1995,2,1,3
1995,8,7,15
1995,7,17,24
1995,9,10,19
1995,8,2,10
1995,8,1,9
1995,5,1,6
1995,1,0,1
1995,4,1,5
1995,4,10,14
1995,9,3,12
1995,6,1,7
1995,9,1,10
1995,5,4,9
1995,5,4,9
1995,7,2,9
1995,9,6,15
1995,4,0,4
1995,7,4,11
1995,5,4,9
1995,7,5,12
1995,7,5,12
1995,8,2,10
1995,10,1,11
1995,7,4,11
1995,4,10,14
1995,8,11,19
1995,6,5,11
1995,2,1,3
1995,3,2,5
1995,6,2,8
1995,5,2,7
1995,5,2,7
1995,5,2,7
1995,6,0,6
1995,7,0,7
1995,3,2,5
1995,4,0,4
1995,3,2,5
1995,4,3,7
1995,7,6,13
1995,5,2,7
1995,5,4,9
1995,1,0,1
1996,3,2,5
1996,8,10,18
1996,5,4,9
1996,4,0,4
1996,4,3,7
1996,8,6,14
1996,7,6,13
1996,9,6,15
1996,5,3,8
1996,4,2,6
1996,9,15,24
1996,4,1,5
1996,7,1,8
1996,4,1,5
1996,5,4,9
1996,6,10,16
1996,5,3,8
1996,3,2,5
1996,2,15,17
1996,7,1,8
1996,3,2,5
1996,7,5,12
1996,8,4,12
1996,5,1,6
1996,5,2,7
1996,7,16,23
1996,5,3,8
1996,4,10,14
1996,3,1,4
1996,4,2,6
1996,7,2,9
1996,7,1,8
1996,5,3,8
1996,9,4,13
1996,2,10,12
1996,6,2,8
1996,9,10,19
1996,9,10,19
1996,7,4,11
1996,2,13,15
1996,5,4,9
1996,7,6,13
1996,11,1,12
1996,7,1,8
1996,7,1,8
1996,4,10,14
1996,5,4,9
1996,2,1,3
1996,6,4,10
1996,7,5,12
1996,2,13,15
1996,6,5,11
1996,6,10,16
1996,3,2,5
1996,8,4,12
1996,3,1,4
1996,5,3,8
1996,1,0,1
1996,8,4,12
1996,7,3,10
1996,8,3,11
1996,5,4,9
1996,5,0,5
1996,6,1,7
1996,8,4,12
1996,8,5,13
1996,4,2,6
1996,3,13,16
1996,6,5,11
1996,5,4,9
1996,8,3,11
1996,7,14,21
1996,2,17,19
1996,3,1,4
1996,4,2,6
1996,9,1,10
1996,7,6,13
1996,3,1,4
1996,7,2,9
1996,4,1,5
1996,7,6,13
1996,9,6,15
1996,6,2,8
1996,1,0,1
1996,6,3,9
1996,9,2,11
1996,4,3,7
1996,9,1,10
1996,3,2,5
1996,5,12,17
1996,9,10,19
1996,3,1,4
1996,3,1,4
1996,4,10,14
1996,7,3,10
1996,5,2,7
1996,5,0,5
1996,3,2,5
1996,9,7,16
1996,9,10,19
1996,7,3,10
1996,5,11,16
1996,9,2,11
1996,7,6,13
1996,3,0,3
1996,4,1,5
1996,2,1,3
1996,4,14,18
1996,6,5,11
1996,8,5,13
1996,9,4,13
1996,7,3,10
1996,9,1,10
1996,5,0,5
1996,11,0,11
1996,5,3,8
1996,6,5,11
1996,2,1,3
1996,2,1,3
1996,7,4,11
1996,3,2,5
1996,3,1,4
1996,7,2,9
1996,8,10,18
1996,6,5,11
1996,5,4,9
1996,3,1,4
1996,4,1,5
1996,4,3,7
1996,3,13,16
1996,5,3,8
1996,4,1,5
1996,6,1,7
1996,9,6,15
1996,7,6,13
1996,2,14,16
1996,6,5,11
1996,9,5,14
1996,3,1,4
1996,3,2,5
1996,6,10,16
1996,9,3,12
1996,6,2,8
1996,3,2,5
1996,4,2,6
1996,3,14,17
1996,4,1,5
1996,7,6,13
1996,5,10,15
1996,5,3,8
1996,9,8,17
1996,4,10,14
1996,5,4,9
1996,6,1,7
1996,5,2,7
1996,3,12,15
1996,5,2,7
1996,4,0,4
1996,6,2,8
1996,6,5,11
1996,9,4,13
1996,8,0,8
1996,3,2,5
1996,9,11,20
1996,11,10,21
1996,11,10,21
1996,6,4,10
1996,8,3,11
1996,8,2,10
1996,5,2,7
1996,6,1,7
1996,6,3,9
1996,6,10,16
1996,6,5,11
1996,6,3,9
1996,7,2,9
1996,7,6,13
1996,9,6,15
1996,5,3,8
1996,5,3,8
1996,3,13,16
1996,5,3,8
1996,8,13,21
1996,4,2,6
1996,6,5,11
1996,5,1,6
1996,8,6,14
1996,6,11,17
1996,3,1,4
1996,8,4,12
1996,9,8,17
1996,9,3,12
1996,7,5,12
1996,8,3,11
1996,2,11,13
1996,6,1,7
1996,12,1,13
1996,5,3,8
1996,7,10,17
1996,9,6,15
1996,7,6,13
1996,8,2,10
1996,9,8,17
1996,3,11,14
1996,6,2,8
1996,7,1,8
1996,4,3,7
1996,6,10,16
1996,9,4,13
1996,5,0,5
1996,5,13,18
1996,8,2,10
1996,7,1,8
1996,2,1,3
1996,5,3,8
1996,4,3,7
1996,1,0,1
1996,4,10,14
1996,7,26,33
1996,6,5,11
1996,2,1,3
1996,8,4,12
1996,2,1,3
1996,7,4,11
1996,6,1,7
1996,4,12,16
1996,7,6,13
1996,2,11,13
1996,4,3,7
1996,8,3,11
1996,1,0,1
1996,3,1,4
1996,8,3,11
1996,2,1,3
1996,6,5,11
1996,7,6,13
1996,7,11,18
1996,5,4,9
1996,7,5,12
1996,5,4,9
1996,9,5,14
1996,9,4,13
1996,6,4,10
1996,6,5,11
1996,4,2,6
1996,9,5,14
1996,9,6,15
1996,4,1,5
1996,6,5,11
1996,4,2,6
1996,6,3,9
1996,5,3,8
1996,6,2,8
1996,4,1,5
1996,8,0,8
1996,5,1,6
1996,6,2,8
1996,9,3,12
1996,7,16,23
1996,8,11,19
1996,4,12,16
1996,3,2,5
1996,4,3,7
1996,9,8,17
1996,7,2,9
1996,5,2,7
1996,8,6,14
1996,12,11,23
1996,8,6,14
1996,9,6,15
1996,6,2,8
1996,8,4,12
1996,6,5,11
1996,9,11,20
1996,2,1,3
1996,8,10,18
1996,24,11,35
1996,8,11,19
1996,5,2,7
1996,4,3,7
1996,7,6,13
1996,8,10,18
1996,6,3,9
1996,5,4,9
1996,8,3,11
1996,9,4,13
1996,7,6,13
1996,8,3,11
1996,4,3,7
1996,7,1,8
1996,11,1,12
1996,3,2,5
1996,6,4,10
1996,6,5,11
1996,8,4,12
1996,4,3,7
1996,4,1,5
1996,8,3,11
1996,8,0,8
1996,9,3,12
1996,4,3,7
1996,5,4,9
1996,4,3,7
1996,2,0,2
1996,6,2,8
1996,5,14,19
1996,1,0,1
1996,6,5,11
1996,5,4,9
1996,6,10,16
1996,3,2,5
1996,3,0,3
1996,6,1,7
1996,6,3,9
1996,4,2,6
1996,10,0,10
1996,2,1,3
1996,3,2,5
1996,6,5,11
1996,4,1,5
1996,4,3,7
1996,6,5,11
1996,8,6,14
1996,7,4,11
1996,6,0,6
1996,6,3,9
1996,7,2,9
1996,6,11,17
1996,5,4,9
1996,9,7,16
1996,10,1,11
1996,9,21,30
1996,6,3,9
1996,3,0,3
1996,9,16,25
1996,6,3,9
1996,7,5,12
1996,3,2,5
1996,4,10,14
1996,3,17,20
1996,8,7,15
1996,4,3,7
1996,4,10,14
1996,6,11,17
1996,3,2,5
1996,2,0,2
1996,4,1,5
1996,13,10,23
1996,4,13,17
1996,7,6,13
1996,7,10,17
1996,5,3,8
1996,7,2,9
1996,7,5,12
1996,7,4,11
1996,7,16,23
1996,7,3,10
1996,9,4,13
1996,8,0,8
1996,9,8,17
1996,6,11,17
1996,5,1,6
1996,9,3,12
1996,4,3,7
1996,9,5,14
1996,6,5,11
1996,3,0,3
1996,4,1,5
1996,6,5,11
1996,4,0,4
1996,6,0,6
1996,6,4,10
1996,9,4,13
1996,5,4,9
1996,9,3,12
1996,5,2,7
1996,2,0,2
1996,5,1,6
1996,3,1,4
1996,6,4,10
1996,7,5,12
1996,6,3,9
1996,8,2,10
1996,8,7,15
1996,4,1,5
1996,4,2,6
1996,9,5,14
1996,11,0,11
1996,4,1,5
1996,3,1,4
1996,2,0,2
1996,10,1,11
1996,3,1,4
1996,5,2,7
1996,5,3,8
1996,6,3,9
1996,5,10,15
1996,8,4,12
1996,5,2,7
1996,7,3,10
1996,5,17,22
1996,3,1,4
1996,2,1,3
1996,5,2,7
1996,5,11,16
1996,7,2,9
1996,4,3,7
1996,5,1,6
1996,9,7,16
1996,8,11,19
1996,13,1,14
1996,4,11,15
1996,5,1,6
1996,5,4,9
1996,5,4,9
1996,3,2,5
1996,5,0,5
1996,2,0,2
1996,7,1,8
1996,4,2,6
1996,4,10,14
1996,2,0,2
1996,6,12,18
1996,4,1,5
1996,9,4,13
1996,4,1,5
1996,6,2,8
1996,5,10,15
1996,5,3,8
1996,5,11,16
1996,8,4,12
1996,5,4,9
1996,6,5,11
1996,5,3,8
1996,3,2,5
1996,3,2,5
1996,3,2,5
1996,4,2,6
1996,8,3,11
1996,5,12,17
1996,8,4,12
1996,7,5,12
1996,2,0,2
1996,4,2,6
1996,5,1,6
1996,5,1,6
1996,3,1,4
1996,2,11,13
1996,5,0,5
1996,6,3,9
1996,4,2,6
1996,3,10,13
1996,7,3,10
1996,2,1,3
1996,5,4,9
1996,4,3,7
1996,7,5,12
1996,7,10,17
1996,4,2,6
1996,8,2,10
1996,6,4,10
1996,6,2,8
1996,2,17,19
1996,4,11,15
1996,4,2,6
1996,7,1,8
1996,8,16,24
1996,5,2,7
1996,8,13,21
1996,5,2,7
1996,8,6,14
1996,4,2,6
1996,7,10,17
1996,5,2,7
1996,2,0,2
1996,5,15,20
1996,11,0,11
1996,5,4,9
1996,14,10,24
1996,3,2,5
1996,6,2,8
1996,6,5,11
1996,6,5,11
1996,7,5,12
1996,1,0,1
1996,11,0,11
1996,5,3,8
1996,9,10,19
1996,7,6,13
1996,5,12,17
1996,3,11,14
1996,7,12,19
1996,11,1,12
1996,4,2,6
1996,7,11,18
1996,9,8,17
1996,4,1,5
1996,9,8,17
1996,5,0,5
1996,7,5,12
1996,6,4,10
1996,7,6,13
1996,3,0,3
1996,8,3,11
1996,6,0,6
1996,7,2,9
1996,8,5,13
1996,6,5,11
1996,5,3,8
1996,8,7,15
1996,9,3,12
1996,6,0,6
1996,5,2,7
1996,3,2,5
1996,6,2,8
1996,4,3,7
1996,2,1,3
1996,5,2,7
1996,7,6,13
1996,7,3,10
1996,4,3,7
1996,6,3,9
1996,5,3,8
1996,5,1,6
1996,5,11,16
1996,2,1,3
1996,4,2,6
1996,2,0,2
1996,9,1,10
1996,7,0,7
1996,9,4,13
1996,10,0,10
1996,3,0,3
1996,6,17,23
1996,7,5,12
1996,5,2,7
1996,6,0,6
1996,7,2,9
1996,8,20,28
1996,2,1,3
1996,5,10,15
1996,7,6,13
1996,4,3,7
1996,3,1,4
1996,13,1,14
1996,8,3,11
1996,8,2,10
1996,3,2,5
1996,4,1,5
1996,6,3,9
1996,8,2,10
1996,14,13,27
1996,5,3,8
1996,3,1,4
1996,12,10,22
1996,12,11,23
1996,6,11,17
1996,4,2,6
1996,4,2,6
1996,6,3,9
1996,12,1,13
1996,8,5,13
1996,2,1,3
1996,2,1,3
1996,7,3,10
1996,6,5,11
1996,3,2,5
1996,6,3,9
1996,9,8,17
1996,4,16,20
1996,2,1,3
1996,6,2,8
1996,7,2,9
1996,7,3,10
1996,7,3,10
1996,3,2,5
1996,5,14,19
1996,9,5,14
1996,8,7,15
1996,2,12,14
1996,8,7,15
1996,8,5,13
1996,3,10,13
1996,3,14,17
1996,4,3,7
1996,3,2,5
1996,5,4,9
1996,4,2,6
1996,10,1,11
1996,4,3,7
1996,1,0,1
1996,6,2,8
1996,18,1,19
1996,13,1,14
1996,4,16,20
1996,5,3,8
1996,7,10,17
1996,5,3,8
1996,5,4,9
1996,7,1,8
1996,3,2,5
1996,9,6,15
1996,4,2,6
1996,5,2,7
1996,7,13,20
1996,2,1,3
1996,3,2,5
1996,6,5,11
1996,12,10,22
1996,7,1,8
1996,8,2,10
1996,6,4,10
1996,4,3,7
1996,7,3,10
1996,5,4,9
1996,8,5,13
1996,9,4,13
1996,5,10,15
1996,6,1,7
1996,2,1,3
1996,4,1,5
1996,8,10,18
1996,6,3,9
1996,6,4,10
1996,5,2,7
1996,3,2,5
1996,6,5,11
1996,5,1,6
1996,5,2,7
1996,4,3,7
1996,4,11,15
1996,5,1,6
1996,7,5,12
1996,4,2,6
1996,4,3,7
1996,7,5,12
1996,5,4,9
1996,5,4,9
1996,3,1,4
1996,4,3,7
1996,9,11,20
1996,6,3,9
1996,4,2,6
1996,8,7,15
1996,8,0,8
1996,5,4,9
1996,13,1,14
1996,5,3,8
1996,4,10,14
1996,5,1,6
1996,4,0,4
1996,6,3,9
1996,3,10,13
1996,9,7,16
1996,7,5,12
1996,7,6,13
1996,5,0,5
1996,5,2,7
1996,2,1,3
1996,5,3,8
1996,7,2,9
1996,6,2,8
1996,5,4,9
1996,3,2,5
1996,6,4,10
1996,6,1,7
1996,2,12,14
1996,12,1,13
1996,5,0,5
1996,8,2,10
1996,7,2,9
1996,6,4,10
1996,4,3,7
1996,1,0,1
1996,6,3,9
1996,4,3,7
1996,10,1,11
1996,9,3,12
1996,5,16,21
1996,9,1,10
1996,6,2,8
1996,5,4,9
1996,4,3,7
1996,3,10,13
1996,5,3,8
1996,5,2,7
1996,3,2,5
1996,5,4,9
1996,1,0,1
1996,6,2,8
1996,7,3,10
1996,3,2,5
1996,4,0,4
1996,6,2,8
1996,9,3,12
1996,6,5,11
1996,8,12,20
1996,6,5,11
1996,3,11,14
1996,8,5,13
1996,4,0,4
1996,2,0,2
1996,5,4,9
1996,8,7,15
1996,9,4,13
1996,4,2,6
1996,7,6,13
1996,3,2,5
1996,7,4,11
1996,9,8,17
1996,6,5,11
1996,5,4,9
1996,6,5,11
1996,8,2,10
1996,2,0,2
1996,1,0,1
1996,3,2,5
1996,10,1,11
1996,3,10,13
1996,9,0,9
1996,9,1,10
1996,2,1,3
1996,4,10,14
1996,7,4,11
1996,3,10,13
1996,4,1,5
1996,4,2,6
1996,8,4,12
1996,9,6,15
1996,6,4,10
1996,7,2,9
1996,4,2,6
1996,8,3,11
1996,3,2,5
1996,5,4,9
1996,2,1,3
1996,5,1,6
1996,4,3,7
1996,6,3,9
1996,8,3,11
1996,2,0,2
1996,6,5,11
1996,5,4,9
1996,9,5,14
